amt,close,high,low,open,date
19504100.0,811.6505,811.6505,811.6505,811.6505,1999-08-24
16455900.0,821.64,821.64,821.64,821.64,1999-08-25
25958600.0,823.513,823.513,823.513,823.513,1999-08-26
24522800.0,812.8991,812.8991,812.8991,812.8991,1999-08-27
15006600.0,808.5287,808.5287,808.5287,808.5287,1999-08-30
12917100.0,799.1635,799.1635,799.1635,799.1635,1999-08-31
32621400.0,793.5444,793.5444,793.5444,793.5444,1999-09-01
23759800.0,766.6975,766.6975,766.6975,766.6975,1999-09-02
18169700.0,784.1792,784.1792,784.1792,784.1792,1999-09-03
14432100.0,776.0627,776.0627,776.0627,776.0627,1999-09-06
13060500.0,786.6766,786.6766,786.6766,786.6766,1999-09-07
19537100.0,780.4331,780.4331,780.4331,780.4331,1999-09-08
18204300.0,778.5601,778.5601,778.5601,778.5601,1999-09-09
8869400.0,782.3062,782.3062,782.3062,782.3062,1999-09-10
10373300.0,779.8088,779.8088,779.8088,779.8088,1999-09-13
8131200.0,776.6871,776.6871,776.6871,776.6871,1999-09-14
12017600.0,774.8141,774.8141,774.8141,774.8141,1999-09-15
12013900.0,786.0523,786.0523,786.0523,786.0523,1999-09-16
9597200.0,785.428,785.428,785.428,785.428,1999-09-17
8136000.0,783.555,783.555,783.555,783.555,1999-09-20
10463100.0,775.4385,775.4385,775.4385,775.4385,1999-09-21
19288900.0,777.3115,777.3115,777.3115,777.3115,1999-09-22
9763200.0,780.4332,780.4332,780.4332,780.4332,1999-09-23
14711300.0,786.6767,786.6767,786.6767,786.6767,1999-09-24
34120700.0,805.4071,805.4071,805.4071,805.4071,1999-09-27
17664100.0,804.1584,804.1584,804.1584,804.1584,1999-09-28
20508900.0,806.6558,806.6558,806.6558,806.6558,1999-09-29
8874700.0,802.9097,802.9097,802.9097,802.9097,1999-09-30
78756500.0,795.4175,795.4175,795.4175,795.4175,1999-10-08
52233300.0,780.4332,780.4332,780.4332,780.4332,1999-10-11
55469700.0,773.5654,773.5654,773.5654,773.5654,1999-10-12
27773000.0,770.4437,770.4437,770.4437,770.4437,1999-10-13
26928700.0,779.1846,779.1846,779.1846,779.1846,1999-10-14
30820400.0,776.6872,776.6872,776.6872,776.6872,1999-10-15
36056300.0,771.6924,771.6924,771.6924,771.6924,1999-10-18
37399900.0,768.5707,768.5707,768.5707,768.5707,1999-10-19
22052600.0,771.0681,771.0681,771.0681,771.0681,1999-10-20
35577900.0,764.8246,764.8246,764.8246,764.8246,1999-10-21
49214400.0,759.2055,759.2055,759.2055,759.2055,1999-10-22
30462700.0,759.2055,759.2055,759.2055,759.2055,1999-10-25
24265000.0,760.4542,760.4542,760.4542,760.4542,1999-10-26
31229000.0,757.9568,757.9568,757.9568,757.9568,1999-10-27
37840000.0,765.449,765.449,765.449,765.449,1999-10-28
47935700.0,762.9516,762.9516,762.9516,762.9516,1999-10-29
63683900.0,765.449,765.449,765.449,765.449,1999-11-01
53986600.0,765.449,765.449,765.449,765.449,1999-11-02
44908100.0,754.2108,754.2108,754.2108,754.2108,1999-11-03
34645800.0,746.7186,746.7186,746.7186,746.7186,1999-11-04
26278400.0,743.5969,743.5969,743.5969,743.5969,1999-11-05
43410500.0,731.11,731.11,731.11,731.11,1999-11-08
37100600.0,729.8613,729.8613,729.8613,729.8613,1999-11-09
25116600.0,729.237,729.237,729.237,729.237,1999-11-10
16199600.0,727.9883,727.9883,727.9883,727.9883,1999-11-11
29727100.0,733.6074,733.6074,733.6074,733.6074,1999-11-12
30051600.0,731.11,731.11,731.11,731.11,1999-11-15
34887700.0,733.6074,733.6074,733.6074,733.6074,1999-11-16
40319400.0,722.9935,722.9935,722.9935,722.9935,1999-11-17
23437700.0,686.7814,686.7814,686.7814,686.7814,1999-11-18
32621000.0,689.2788,689.2788,689.2788,689.2788,1999-11-19
30329700.0,686.7814,686.7814,686.7814,686.7814,1999-11-22
33647500.0,693.0249,693.0249,693.0249,693.0249,1999-11-23
33476900.0,703.8722,703.8722,703.8722,703.8722,1999-11-24
23610000.0,723.1564,723.1564,723.1564,723.1564,1999-11-25
11468400.0,693.0249,693.0249,693.0249,693.0249,1999-11-26
11720400.0,706.2828,706.2828,706.2828,706.2828,1999-11-29
7689300.0,705.0775,705.0775,705.0775,705.0775,1999-11-30
11812900.0,712.3091,712.3091,712.3091,712.3091,1999-12-01
11860500.0,706.2828,706.2828,706.2828,706.2828,1999-12-02
9355500.0,697.2433,697.2433,697.2433,697.2433,1999-12-03
7950300.0,698.4486,698.4486,698.4486,698.4486,1999-12-06
7504400.0,682.1776,682.1776,682.1776,682.1776,1999-12-07
28045000.0,676.7539,676.7539,676.7539,676.7539,1999-12-08
15590400.0,668.9197,668.9197,668.9197,668.9197,1999-12-09
25769100.0,634.5698,634.5698,634.5698,634.5698,1999-12-10
19494100.0,644.8145,644.8145,644.8145,644.8145,1999-12-13
10686100.0,643.0066,643.0066,643.0066,643.0066,1999-12-14
6847100.0,653.8539,653.8539,653.8539,653.8539,1999-12-15
6984900.0,659.2776,659.2776,659.2776,659.2776,1999-12-16
7650900.0,645.4171,645.4171,645.4171,645.4171,1999-12-17
42977800.0,686.9986,686.9986,686.9986,686.9986,1999-12-21
221240200.0,713.5143,713.5143,713.5143,713.5143,1999-12-22
292557900.0,715.9248,715.9248,715.9248,715.9248,1999-12-23
858127700.0,726.7721,726.7721,726.7721,726.7721,1999-12-24
961521600.0,724.3616,724.3616,724.3616,724.3616,1999-12-27
412844700.0,724.9642,724.9642,724.9642,724.9642,1999-12-28
646722600.0,727.9774,727.9774,727.9774,727.9774,1999-12-29
482781800.0,726.7721,726.7721,726.7721,726.7721,1999-12-30
706626500.0,702.0643,702.0643,702.0643,702.0643,2000-01-04
585535400.0,702.6669,702.6669,702.6669,702.6669,2000-01-05
247363100.0,700.2564,700.2564,700.2564,700.2564,2000-01-06
618526600.0,688.8064,688.8064,688.8064,688.8064,2000-01-07
,688.8064,688.8064,688.8064,688.8064,2000-01-10
823586100.0,688.8064,688.8064,688.8064,688.8064,2000-01-11
514497600.0,684.0396,684.0396,684.0396,684.0396,2000-01-12
726336000.0,679.8686,679.8686,679.8686,679.8686,2000-01-13
232703200.0,682.252,682.252,682.252,682.252,2000-01-14
219808100.0,680.4644,680.4644,680.4644,680.4644,2000-01-17
494344600.0,669.739,669.739,669.739,669.739,2000-01-18
803883100.0,664.3763,664.3763,664.3763,664.3763,2000-01-19
748634400.0,671.5265,671.5265,671.5265,671.5265,2000-01-20
398237200.0,664.9721,664.9721,664.9721,664.9721,2000-01-21
762919400.0,672.7182,672.7182,672.7182,672.7182,2000-01-24
614818500.0,667.3555,667.3555,667.3555,667.3555,2000-01-25
1235154800.0,633.6976,633.6976,633.6976,633.6976,2000-01-26
558728200.0,630.2157,630.2157,630.2157,630.2157,2000-01-27
499771000.0,629.0551,629.0551,629.0551,629.0551,2000-01-28
391837700.0,629.0551,629.0551,629.0551,629.0551,2000-02-14
372402400.0,629.0551,629.0551,629.0551,629.0551,2000-02-15
219978300.0,629.0551,629.0551,629.0551,629.0551,2000-02-16
274219900.0,629.0551,629.0551,629.0551,629.0551,2000-02-17
308597600.0,629.0551,629.0551,629.0551,629.0551,2000-02-18
233889600.0,629.0551,629.0551,629.0551,629.0551,2000-02-21
202772400.0,629.0551,629.0551,629.0551,629.0551,2000-02-22
173761100.0,629.0551,629.0551,629.0551,629.0551,2000-02-23
151995000.0,629.0551,629.0551,629.0551,629.0551,2000-02-24
213130200.0,629.0551,629.0551,629.0551,629.0551,2000-02-25
705156500.0,629.0551,629.0551,629.0551,629.0551,2000-02-28
689843700.0,632.4792,632.4792,632.4792,632.4792,2000-02-29
306439800.0,629.0551,629.0551,629.0551,629.0551,2000-03-01
292149500.0,631.99,631.99,631.99,631.99,2000-03-02
820759400.0,643.2406,643.2406,643.2406,643.2406,2000-03-03
905315400.0,640.7948,640.7948,640.7948,640.7948,2000-03-06
1271169400.0,655.9586,655.9586,655.9586,655.9586,2000-03-07
371327400.0,655.9586,655.9586,655.9586,655.9586,2000-03-08
927027100.0,652.5345,652.5345,652.5345,652.5345,2000-03-09
780527200.0,650.5779,650.5779,650.5779,650.5779,2000-03-10
317886300.0,649.1104,649.1104,649.1104,649.1104,2000-03-13
556389200.0,640.3056,640.3056,640.3056,640.3056,2000-03-14
499293600.0,639.8164,639.8164,639.8164,639.8164,2000-03-15
1125359800.0,651.5562,651.5562,651.5562,651.5562,2000-03-16
341342200.0,650.5779,650.5779,650.5779,650.5779,2000-03-17
750839900.0,649.5996,649.5996,649.5996,649.5996,2000-03-20
425666400.0,646.6647,646.6647,646.6647,646.6647,2000-03-21
368673700.0,648.6213,648.6213,648.6213,648.6213,2000-03-22
289353100.0,647.1538,647.1538,647.1538,647.1538,2000-03-23
691048500.0,648.6213,648.6213,648.6213,648.6213,2000-03-24
434134800.0,651.0671,651.0671,651.0671,651.0671,2000-03-27
745261600.0,654.9804,654.9804,654.9804,654.9804,2000-03-28
477930000.0,649.5997,649.5997,649.5997,649.5997,2000-03-29
468140900.0,644.7081,644.7081,644.7081,644.7081,2000-03-30
456598500.0,644.2189,644.2189,644.2189,644.2189,2000-03-31
363810100.0,646.1755,646.1755,646.1755,646.1755,2000-04-03
314324900.0,642.7514,642.7514,642.7514,642.7514,2000-04-04
244572100.0,642.7514,642.7514,642.7514,642.7514,2000-04-05
964183300.0,634.4357,634.4357,634.4357,634.4357,2000-04-06
467099100.0,630.5224,630.5224,630.5224,630.5224,2000-04-07
318787200.0,630.0332,630.0332,630.0332,630.0332,2000-04-10
238821400.0,632.479,632.479,632.479,632.479,2000-04-11
190616700.0,633.9465,633.9465,633.9465,633.9465,2000-04-12
209182300.0,632.9682,632.9682,632.9682,632.9682,2000-04-13
841305600.0,645.6863,645.6863,645.6863,645.6863,2000-04-14
313056000.0,642.7514,642.7514,642.7514,642.7514,2000-04-17
218604300.0,643.7297,643.7297,643.7297,643.7297,2000-04-18
121972000.0,641.2839,641.2839,641.2839,641.2839,2000-04-19
136520400.0,641.7731,641.7731,641.7731,641.7731,2000-04-20
477412100.0,645.6864,645.6864,645.6864,645.6864,2000-04-21
546578600.0,650.578,650.578,650.578,650.578,2000-04-24
310724900.0,650.578,650.578,650.578,650.578,2000-04-25
256672200.0,650.0888,650.0888,650.0888,650.0888,2000-04-26
226824100.0,649.1105,649.1105,649.1105,649.1105,2000-04-27
162775000.0,649.5997,649.5997,649.5997,649.5997,2000-04-28
555636700.0,654.4913,654.4913,654.4913,654.4913,2000-05-08
255977700.0,654.9805,654.9805,654.9805,654.9805,2000-05-09
702248100.0,660.3612,660.3612,660.3612,660.3612,2000-05-10
264061200.0,660.3612,660.3612,660.3612,660.3612,2000-05-11
434443200.0,660.8504,660.8504,660.8504,660.8504,2000-05-12
774993300.0,662.807,662.807,662.807,662.807,2000-05-15
379987100.0,661.8287,661.8287,661.8287,661.8287,2000-05-16
360372500.0,660.3612,660.3612,660.3612,660.3612,2000-05-17
407347700.0,658.8937,658.8937,658.8937,658.8937,2000-05-18
426426700.0,656.9371,656.9371,656.9371,656.9371,2000-05-19
233384700.0,658.4046,658.4046,658.4046,658.4046,2000-05-22
519038100.0,654.0022,654.0022,654.0022,654.0022,2000-05-23
348711700.0,656.448,656.448,656.448,656.448,2000-05-24
947357400.0,664.2745,664.2745,664.2745,664.2745,2000-05-25
764385400.0,662.3179,662.3179,662.3179,662.3179,2000-05-26
1001377500.0,657.9155,657.9155,657.9155,657.9155,2000-05-29
347715100.0,660.3613,660.3613,660.3613,660.3613,2000-05-30
346373700.0,659.383,659.383,659.383,659.383,2000-05-31
549279100.0,660.8505,660.8505,660.8505,660.8505,2000-06-01
533558900.0,665.7421,665.7421,665.7421,665.7421,2000-06-02
632474600.0,661.8288,661.8288,661.8288,661.8288,2000-06-05
587958600.0,661.8288,661.8288,661.8288,661.8288,2000-06-06
301151100.0,660.3613,660.3613,660.3613,660.3613,2000-06-07
372486000.0,660.3613,660.3613,660.3613,660.3613,2000-06-08
147282200.0,660.3613,660.3613,660.3613,660.3613,2000-06-09
278684700.0,660.8505,660.8505,660.8505,660.8505,2000-06-12
680375000.0,661.8288,661.8288,661.8288,661.8288,2000-06-13
662713400.0,665.7421,665.7421,665.7421,665.7421,2000-06-14
252825100.0,665.2529,665.2529,665.2529,665.2529,2000-06-15
622437900.0,668.677,668.677,668.677,668.677,2000-06-16
390155200.0,667.6987,667.6987,667.6987,667.6987,2000-06-19
159185200.0,668.677,668.677,668.677,668.677,2000-06-20
419871000.0,668.1878,668.1878,668.1878,668.1878,2000-06-21
278294300.0,666.2312,666.2312,666.2312,666.2312,2000-06-22
221059400.0,667.2095,667.2095,667.2095,667.2095,2000-06-23
116858300.0,665.2529,665.2529,665.2529,665.2529,2000-06-26
329858700.0,668.677,668.677,668.677,668.677,2000-06-27
638308100.0,669.6553,669.6553,669.6553,669.6553,2000-06-28
282149700.0,669.1661,669.1661,669.1661,669.1661,2000-06-29
105839300.0,669.6553,669.6553,669.6553,669.6553,2000-06-30
331348600.0,667.2095,667.2095,667.2095,667.2095,2000-07-03
520927300.0,668.1878,668.1878,668.1878,668.1878,2000-07-04
280219800.0,666.7203,666.7203,666.7203,666.7203,2000-07-05
436686600.0,670.6336,670.6336,670.6336,670.6336,2000-07-06
457387000.0,672.1011,672.1011,672.1011,672.1011,2000-07-07
862485100.0,684.8192,684.8192,684.8192,684.8192,2000-07-10
1105603300.0,688.7325,688.7325,688.7325,688.7325,2000-07-11
381269500.0,688.7325,688.7325,688.7325,688.7325,2000-07-12
978956000.0,698.5156,698.5156,698.5156,698.5156,2000-07-13
1192178300.0,689.2216,689.2216,689.2216,689.2216,2000-07-14
859026000.0,693.624,693.624,693.624,693.624,2000-07-17
1054804400.0,700.4722,700.4722,700.4722,700.4722,2000-07-18
862279200.0,705.8529,705.8529,705.8529,705.8529,2000-07-19
1946781100.0,687.265,687.265,687.265,687.265,2000-07-20
1771974600.0,698.5156,698.5156,698.5156,698.5156,2000-07-21
1206681100.0,692.6457,692.6457,692.6457,692.6457,2000-07-24
1308115600.0,699.5279,699.5279,699.5279,699.5279,2000-07-25
887361700.0,700.0195,700.0195,700.0195,700.0195,2000-07-26
622485800.0,697.5616,697.5616,697.5616,697.5616,2000-07-27
995576800.0,696.5784,696.5784,696.5784,696.5784,2000-07-28
796761800.0,697.07,697.07,697.07,697.07,2000-07-31
2634718800.0,717.7166,717.7166,717.7166,717.7166,2000-08-01
1989905900.0,706.9017,706.9017,706.9017,706.9017,2000-08-02
1049657400.0,710.8344,710.8344,710.8344,710.8344,2000-08-03
544844900.0,707.3933,707.3933,707.3933,707.3933,2000-08-04
305885800.0,704.9354,704.9354,704.9354,704.9354,2000-08-07
439746200.0,702.9691,702.9691,702.9691,702.9691,2000-08-08
312971700.0,705.427,705.427,705.427,705.427,2000-08-09
85785000.0,705.427,705.427,705.427,705.427,2000-08-10
435744600.0,709.8513,709.8513,709.8513,709.8513,2000-08-11
601314800.0,715.2588,715.2588,715.2588,715.2588,2000-08-14
869639300.0,716.242,716.242,716.242,716.242,2000-08-15
735526100.0,711.8177,711.8177,711.8177,711.8177,2000-08-16
1001175600.0,704.9355,704.9355,704.9355,704.9355,2000-08-17
772460600.0,708.8682,708.8682,708.8682,708.8682,2000-08-18
313489000.0,705.9187,705.9187,705.9187,705.9187,2000-08-21
181504800.0,705.9187,705.9187,705.9187,705.9187,2000-08-22
404840900.0,708.3766,708.3766,708.3766,708.3766,2000-08-23
1463233600.0,712.3093,712.3093,712.3093,712.3093,2000-08-24
564227100.0,710.8345,710.8345,710.8345,710.8345,2000-08-25
1228085000.0,715.7504,715.7504,715.7504,715.7504,2000-08-28
808972000.0,724.599,724.599,724.599,724.599,2000-08-29
3151378500.0,740.8214,740.8214,740.8214,740.8214,2000-08-30
1614923900.0,731.9728,731.9728,731.9728,731.9728,2000-08-31
2641039900.0,748.1952,748.1952,748.1952,748.1952,2000-09-01
2351534800.0,747.212,747.212,747.212,747.212,2000-09-04
1042365400.0,746.2288,746.2288,746.2288,746.2288,2000-09-05
1227256900.0,747.7036,747.7036,747.7036,747.7036,2000-09-06
1681346900.0,744.2625,744.2625,744.2625,744.2625,2000-09-07
1235591400.0,744.2625,744.2625,744.2625,744.2625,2000-09-08
1556839500.0,744.7541,744.7541,744.7541,744.7541,2000-09-11
1052522600.0,739.8382,739.8382,739.8382,739.8382,2000-09-12
817971900.0,741.8045,741.8045,741.8045,741.8045,2000-09-13
980606200.0,740.3297,740.3297,740.3297,740.3297,2000-09-14
511761500.0,742.296,742.296,742.296,742.296,2000-09-15
875205100.0,744.7539,744.7539,744.7539,744.7539,2000-09-18
547874600.0,742.296,742.296,742.296,742.296,2000-09-19
914726200.0,736.8885,736.8885,736.8885,736.8885,2000-09-20
1334405400.0,739.3464,739.3464,739.3464,739.3464,2000-09-21
644053800.0,740.8212,740.8212,740.8212,740.8212,2000-09-22
325288200.0,739.3464,739.3464,739.3464,739.3464,2000-09-25
355443900.0,739.838,739.838,739.838,739.838,2000-09-26
383997400.0,742.7875,742.7875,742.7875,742.7875,2000-09-27
491780300.0,743.2791,743.2791,743.2791,743.2791,2000-09-28
146420700.0,743.2791,743.2791,743.2791,743.2791,2000-09-29
1073087400.0,756.0604,756.0604,756.0604,756.0604,2000-10-09
1090551000.0,760.4847,760.4847,760.4847,760.4847,2000-10-10
2537047600.0,733.939,733.939,733.939,733.939,2000-10-11
1846177500.0,725.582,725.582,725.582,725.582,2000-10-12
2008998000.0,726.0736,726.0736,726.0736,726.0736,2000-10-13
592098700.0,727.0568,727.0568,727.0568,727.0568,2000-10-16
913850400.0,730.0063,730.0063,730.0063,730.0063,2000-10-17
1566765400.0,725.0904,725.0904,725.0904,725.0904,2000-10-18
932375000.0,725.582,725.582,725.582,725.582,2000-10-19
522821600.0,730.0063,730.0063,730.0063,730.0063,2000-10-20
