close,date
2373.06,2010-06-09
2400.51,2010-06-10
2420.8,2010-06-11
2468.94,2010-06-17
2468.71,2010-06-18
2495.79,2010-06-21
2482.17,2010-06-22
2457.85,2010-06-23
2414.37,2010-06-24
2399.24,2010-06-25
2431.08,2010-06-28
2356.81,2010-06-29
2359.66,2010-06-30
2304.61,2010-07-01
2296.63,2010-07-02
2287.92,2010-07-05
2348.08,2010-07-06
2389.39,2010-07-07
2417.64,2010-07-08
2430.15,2010-07-09
2442.89,2010-07-12
2486.69,2010-07-13
2486.34,2010-07-14
2456.13,2010-07-15
2404.88,2010-07-16
2387.01,2010-07-19
2395.02,2010-07-20
2413.46,2010-07-21
2463.26,2010-07-22
2472.48,2010-07-23
2483.8,2010-07-26
2501.06,2010-07-27
2497.93,2010-07-28
2486.79,2010-07-29
2476.2,2010-07-30
2544.62,2010-08-02
2542.87,2010-08-03
2544.74,2010-08-04
2536.37,2010-08-05
2511.98,2010-08-06
2551.09,2010-08-09
2533.07,2010-08-10
2486.51,2010-08-11
2493.79,2010-08-12
2502.43,2010-08-13
2500.32,2010-08-16
2518.49,2010-08-17
2506.04,2010-08-18
2466.96,2010-08-19
2458.42,2010-08-20
2475.69,2010-08-23
2434.11,2010-08-24
2416.91,2010-08-25
2433.68,2010-08-26
2447.61,2010-08-27
2447.44,2010-08-30
2449.57,2010-08-31
2513.73,2010-09-01
2510.08,2010-09-02
2537.22,2010-09-03
2541.0,2010-09-06
2531.46,2010-09-07
2555.92,2010-09-08
2581.53,2010-09-09
2573.03,2010-09-10
2588.92,2010-09-13
2587.22,2010-09-14
2573.64,2010-09-15
2553.21,2010-09-16
2537.23,2010-09-17
2571.04,2010-09-20
2552.71,2010-09-21
2527.52,2010-09-27
2517.24,2010-09-28
2497.25,2010-09-29
2482.18,2010-09-30
2515.24,2010-10-08
2520.23,2010-10-11
2513.92,2010-10-12
2553.42,2010-10-13
2543.39,2010-10-14
2548.42,2010-10-15
2562.56,2010-10-18
2550.77,2010-10-19
2559.52,2010-10-20
2561.53,2010-10-21
2550.7,2010-10-22
2553.45,2010-10-25
2549.73,2010-10-26
2530.67,2010-10-27
2543.14,2010-10-28
2542.76,2010-10-29
2541.77,2010-11-01
2557.38,2010-11-02
2547.16,2010-11-03
2590.7,2010-11-04
2605.1,2010-11-05
2603.63,2010-11-08
2615.79,2010-11-09
2593.85,2010-11-10
2596.52,2010-11-11
2582.61,2010-11-12
2603.31,2010-11-15
2539.62,2010-11-16
2551.62,2010-11-17
2587.93,2010-11-18
2563.28,2010-11-19
2545.07,2010-11-22
2503.81,2010-11-23
2526.22,2010-11-24
2539.15,2010-11-25
2525.69,2010-11-26
2483.06,2010-11-29
2477.63,2010-11-30
2526.22,2010-12-01
2564.12,2010-12-02
2553.8,2010-12-03
2554.63,2010-12-06
2576.97,2010-12-07
2592.75,2010-12-08
2613.68,2010-12-09
2610.73,2010-12-10
2615.47,2010-12-13
2626.52,2010-12-14
2613.69,2010-12-15
2623.36,2010-12-16
2604.6,2010-12-17
2621.91,2010-12-20
2647.99,2010-12-21
2649.66,2010-12-22
2654.8,2010-12-23
2652.52,2010-12-24
2629.37,2010-12-27
2636.4,2010-12-28
2640.38,2010-12-29
2600.9,2010-12-30
2586.46,2010-12-31
2632.09,2011-01-04
2641.71,2011-01-05
2653.43,2011-01-06
2643.04,2011-01-07
2617.65,2011-01-10
2644.81,2011-01-11
2693.83,2011-01-12
2683.86,2011-01-13
2679.88,2011-01-14
2684.73,2011-01-17
2710.84,2011-01-18
2676.65,2011-01-19
2651.03,2011-01-20
2672.51,2011-01-21
2688.71,2011-01-24
2664.34,2011-01-25
2679.05,2011-01-26
2681.41,2011-01-27
2656.79,2011-01-28
2654.47,2011-01-31
2696.13,2011-02-01
2720.56,2011-02-09
2715.59,2011-02-10
2721.67,2011-02-11
2727.88,2011-02-14
2741.36,2011-02-15
2758.82,2011-02-16
2768.65,2011-02-17
2762.44,2011-02-18
2724.29,2011-02-21
2706.95,2011-02-22
2684.81,2011-02-23
2667.52,2011-02-24
2694.93,2011-02-25
2713.48,2011-02-28
2690.99,2011-03-01
2675.75,2011-03-02
2682.0,2011-03-03
2661.42,2011-03-04
2644.22,2011-03-07
2654.73,2011-03-08
2637.26,2011-03-09
2611.8,2011-03-10
2594.83,2011-03-11
2566.81,2011-03-14
2510.04,2011-03-15
2466.49,2011-03-16
2514.85,2011-03-17
2507.65,2011-03-18
2554.63,2011-03-21
2551.66,2011-03-22
2566.07,2011-03-23
2591.64,2011-03-24
2596.56,2011-03-25
2599.21,2011-03-28
2598.51,2011-03-29
2614.9,2011-03-30
2582.9,2011-03-31
2623.84,2011-04-01
2635.62,2011-04-06
2639.36,2011-04-07
2647.95,2011-04-08
2645.69,2011-04-11
2601.29,2011-04-12
2615.84,2011-04-13
2602.66,2011-04-14
2610.9,2011-04-15
2562.24,2011-04-18
2570.45,2011-04-19
2613.36,2011-04-20
2626.72,2011-04-21
2626.72,2011-04-22
2626.72,2011-04-25
2634.74,2011-04-26
2648.04,2011-04-27
2655.6,2011-04-28
2661.37,2011-04-29
2651.58,2011-05-03
2614.84,2011-05-04
2608.68,2011-05-05
2640.23,2011-05-06
2627.28,2011-05-09
2647.65,2011-05-10
2653.45,2011-05-11
2637.31,2011-05-12
2619.16,2011-05-13
2619.08,2011-05-16
2594.8,2011-05-17
2606.65,2011-05-18
2621.11,2011-05-19
2618.18,2011-05-20
2575.75,2011-05-23
2580.23,2011-05-24
2602.67,2011-05-25
2602.01,2011-05-26
2617.68,2011-05-27
2614.58,2011-05-30
2631.87,2011-05-31
2603.35,2011-06-01
2563.25,2011-06-02
2555.85,2011-06-03
2537.51,2011-06-07
2516.96,2011-06-08
2541.82,2011-06-09
2508.77,2011-06-10
2516.12,2011-06-13
2535.97,2011-06-14
2510.15,2011-06-15
2507.62,2011-06-16
2514.1,2011-06-17
2507.84,2011-06-20
2540.22,2011-06-21
2525.49,2011-06-22
2491.56,2011-06-23
2485.47,2011-06-24
2487.03,2011-06-27
2495.93,2011-06-28
2532.6,2011-06-29
2561.37,2011-06-30
2580.65,2011-07-01
2581.97,2011-07-04
2583.36,2011-07-05
2581.7,2011-07-06
2588.99,2011-07-07
2570.85,2011-07-08
2542.86,2011-07-11
2527.06,2011-07-12
2537.44,2011-07-13
2522.67,2011-07-14
2515.9,2011-07-15
2473.72,2011-07-18
2492.28,2011-07-19
2526.42,2011-07-20
2553.33,2011-07-21
2562.8,2011-07-22
2554.8,2011-07-25
2550.66,2011-07-26
2523.56,2011-07-27
2530.84,2011-07-28
2510.85,2011-07-29
2486.6,2011-08-01
2447.51,2011-08-02
2400.23,2011-08-03
2327.94,2011-08-04
2280.76,2011-08-05
2199.01,2011-08-08
2217.76,2011-08-09
2118.85,2011-08-10
2185.95,2011-08-11
2248.38,2011-08-12
2245.75,2011-08-15
2256.24,2011-08-16
2259.14,2011-08-17
2161.57,2011-08-18
2121.51,2011-08-19
2143.5,2011-08-22
2164.23,2011-08-23
2187.54,2011-08-24
2159.81,2011-08-25
2140.91,2011-08-26
2157.85,2011-08-29
2179.45,2011-08-30
2238.24,2011-08-31
2256.95,2011-09-01
2202.47,2011-09-02
2108.04,2011-09-05
2091.5,2011-09-06
2148.86,2011-09-07
2163.88,2011-09-08
2108.76,2011-09-09
2082.51,2011-09-13
2106.76,2011-09-14
2149.12,2011-09-15
2163.0,2011-09-16
2117.23,2011-09-19
2156.6,2011-09-20
2117.63,2011-09-21
2028.03,2011-09-22
2050.12,2011-09-23
2094.08,2011-09-26
2181.6,2011-09-27
2163.25,2011-09-28
2178.71,2011-09-29
2159.7,2011-09-30
2254.3,2011-10-10
2249.49,2011-10-11
2277.55,2011-10-12
2256.22,2011-10-13
2270.33,2011-10-14
2257.58,2011-10-17
2243.16,2011-10-18
2259.53,2011-10-19
2228.88,2011-10-20
2279.01,2011-10-21
2298.89,2011-10-24
2283.09,2011-10-25
2289.1,2011-10-26
2362.64,2011-10-27
2361.81,2011-10-28
2318.0,2011-10-31
2251.52,2011-11-01
2266.11,2011-11-02
2303.72,2011-11-03
2281.32,2011-11-04
2265.32,2011-11-07
2286.59,2011-11-08
2253.16,2011-11-09
2244.91,2011-11-10
2291.19,2011-11-11
2272.35,2011-11-14
2263.21,2011-11-15
2267.31,2011-11-16
2245.69,2011-11-17
2229.55,2011-11-18
2164.04,2011-11-21
2149.34,2011-11-22
2123.86,2011-11-23
2114.55,2011-11-24
2132.18,2011-11-25
2208.89,2011-11-28
2224.7,2011-11-29
2299.0,2011-11-30
2287.12,2011-12-01
2310.1,2011-12-02
2324.78,2011-12-05
2323.33,2011-12-06
2322.46,2011-12-07
2298.09,2011-12-08
2324.04,2011-12-09
2288.08,2011-12-12
2303.06,2011-12-13
2263.49,2011-12-14
2285.27,2011-12-15
2270.26,2011-12-16
2272.53,2011-12-19
2306.92,2011-12-20
2296.21,2011-12-21
2321.63,2011-12-22
2343.11,2011-12-23
2343.11,2011-12-26
2344.3,2011-12-27
2329.47,2011-12-28
2352.19,2011-12-29
2369.52,2011-12-30
2418.41,2012-01-04
2398.55,2012-01-05
2400.15,2012-01-06
2385.73,2012-01-09
2425.68,2012-01-10
2412.6,2012-01-11
2398.84,2012-01-12
2396.89,2012-01-13
2417.22,2012-01-16
2436.46,2012-01-17
2436.0,2012-01-18
2459.18,2012-01-19
2447.95,2012-01-20
2409.23,2012-01-30
2422.28,2012-01-31
2463.23,2012-02-01
2461.78,2012-02-02
2500.47,2012-02-03
2501.96,2012-02-06
2497.1,2012-02-07
2485.66,2012-02-08
2490.18,2012-02-09
2468.05,2012-02-10
2489.86,2012-02-13
2484.15,2012-02-14
2492.25,2012-02-15
2497.11,2012-02-16
2503.99,2012-02-17
2517.74,2012-02-20
2510.88,2012-02-21
2488.69,2012-02-22
2486.54,2012-02-23
2486.3,2012-02-24
2481.16,2012-02-27
2481.64,2012-02-28
2476.52,2012-02-29
2504.52,2012-03-01
2503.47,2012-03-02
2493.48,2012-03-05
2438.65,2012-03-06
2446.01,2012-03-07
2477.11,2012-03-08
2489.19,2012-03-09
2484.94,2012-03-12
2527.18,2012-03-13
2533.7,2012-03-14
2538.98,2012-03-15
2549.98,2012-03-16
2548.92,2012-03-19
2522.44,2012-03-20
2521.21,2012-03-21
2494.61,2012-03-22
2488.87,2012-03-23
2506.38,2012-03-26
2493.65,2012-03-27
2468.52,2012-03-28
2439.73,2012-03-29
2458.62,2012-03-30
2427.31,2012-04-05
2427.31,2012-04-06
2427.31,2012-04-09
2370.88,2012-04-10
2385.18,2012-04-11
2403.12,2012-04-12
2369.26,2012-04-13
2380.28,2012-04-16
2427.91,2012-04-17
2417.8,2012-04-18
2406.19,2012-04-19
2425.04,2012-04-20
2792.61,2012-04-23
2396.85,2012-04-24
2406.77,2012-04-25
2410.21,2012-04-26
2423.41,2012-04-27
2406.08,2012-05-02
2406.9,2012-05-03
2370.1,2012-05-04
2386.27,2012-05-07
2350.9,2012-05-08
2342.48,2012-05-09
2352.45,2012-05-10
2361.85,2012-05-11
2324.55,2012-05-14
2311.34,2012-05-15
2294.57,2012-05-16
2269.17,2012-05-17
2249.15,2012-05-18
2253.59,2012-05-21
2295.07,2012-05-22
2251.62,2012-05-23
2278.43,2012-05-24
2284.35,2012-05-25
2278.27,2012-05-28
2289.35,2012-05-29
2257.78,2012-05-30
2257.18,2012-05-31
2221.58,2012-06-01
2213.47,2012-06-04
2217.44,2012-06-05
2264.42,2012-06-06
2285.62,2012-06-07
2280.31,2012-06-08
2283.46,2012-06-11
2308.35,2012-06-12
2310.04,2012-06-13
2303.13,2012-06-14
2320.26,2012-06-15
2321.97,2012-06-18
2358.12,2012-06-19
2364.61,2012-06-20
2353.37,2012-06-21
2312.34,2012-06-25
2316.95,2012-06-26
2347.38,2012-06-27
2333.42,2012-06-28
2380.99,2012-06-29
2419.42,2012-07-02
2442.86,2012-07-03
2440.95,2012-07-04
2441.69,2012-07-05
2423.31,2012-07-06
2413.86,2012-07-09
2426.17,2012-07-10
2436.13,2012-07-11
2411.04,2012-07-12
2439.79,2012-07-13
2440.9,2012-07-16
2434.96,2012-07-17
2462.19,2012-07-18
2483.1,2012-07-19
2446.45,2012-07-20
2392.19,2012-07-23
2378.54,2012-07-24
2372.85,2012-07-25
2427.5,2012-07-26
2458.37,2012-07-27
2498.12,2012-07-30
2478.54,2012-07-31
2492.63,2012-08-01
2472.55,2012-08-02
2529.01,2012-08-03
2531.41,2012-08-06
2549.56,2012-08-07
2556.34,2012-08-08
2565.23,2012-08-09
2561.71,2012-08-10
2553.31,2012-08-13
2570.65,2012-08-14
2566.14,2012-08-15
2568.93,2012-08-16
2576.35,2012-08-17
2566.99,2012-08-20
2571.2,2012-08-21
2539.96,2012-08-22
2526.63,2012-08-23
2533.17,2012-08-24
2543.36,2012-08-27
2527.41,2012-08-28
2522.43,2012-08-29
2503.72,2012-08-30
2508.83,2012-08-31
2531.59,2012-09-03
2500.67,2012-09-04
2497.14,2012-09-05
2553.84,2012-09-06
2550.5,2012-09-07
2542.07,2012-09-10
2558.98,2012-09-11
2551.52,2012-09-12
2554.39,2012-09-13
2575.22,2012-09-14
2570.17,2012-09-17
2567.08,2012-09-18
2579.6,2012-09-19
2575.31,2012-09-20
2587.34,2012-09-21
2581.63,2012-09-24
2588.78,2012-09-25
2546.07,2012-09-26
2552.3,2012-09-27
2518.19,2012-09-28
2544.73,2012-10-08
2532.74,2012-10-09
2519.85,2012-10-10
2537.5,2012-10-11
2526.03,2012-10-12
2538.79,2012-10-15
2573.01,2012-10-16
2586.34,2012-10-17
2590.96,2012-10-18
2572.63,2012-10-19
2559.63,2012-10-22
2515.76,2012-10-23
2525.25,2012-10-24
2528.68,2012-10-25
2532.89,2012-10-26
2522.33,2012-10-29
2547.16,2012-10-30
2525.03,2012-10-31
2553.17,2012-11-01
2561.55,2012-11-02
2546.22,2012-11-05
2561.82,2012-11-06
2524.03,2012-11-07
2525.2,2012-11-08
2521.7,2012-11-09
2513.22,2012-11-12
2524.99,2012-11-13
2494.97,2012-11-14
2472.43,2012-11-15
2446.78,2012-11-16
2502.31,2012-11-19
2505.92,2012-11-20
2511.25,2012-11-21
2520.56,2012-11-22
2534.72,2012-11-23
2523.22,2012-11-26
2528.41,2012-11-27
2532.66,2012-11-28
2558.64,2012-11-29
2551.79,2012-11-30
2554.72,2012-12-03
2556.5,2012-12-04
2564.44,2012-12-05
2581.46,2012-12-06
2584.15,2012-12-07
2591.61,2012-12-10
2598.64,2012-12-11
2601.33,2012-12-12
2593.21,2012-12-13
2588.33,2012-12-14
2586.54,2012-12-17
2593.76,2012-12-18
2598.33,2012-12-19
2595.39,2012-12-20
2591.06,2012-12-21
2587.12,2012-12-24
2587.12,2012-12-25
2587.12,2012-12-26
2584.75,2012-12-27
2568.91,2012-12-28
2577.62,2012-12-31
2653.02,2013-01-04
2641.2,2013-01-07
2640.04,2013-01-08
2659.71,2013-01-09
2650.35,2013-01-10
2647.48,2013-01-11
2634.95,2013-01-14
2634.32,2013-01-15
2633.43,2013-01-16
2639.0,2013-01-17
2633.96,2013-01-18
2638.55,2013-01-21
2636.86,2013-01-22
2649.64,2013-01-23
2654.17,2013-01-24
2659.41,2013-01-25
2656.66,2013-01-28
2671.94,2013-01-29
2655.5,2013-01-30
2641.26,2013-01-31
2640.1,2013-02-01
2600.22,2013-02-04
2616.8,2013-02-05
2604.62,2013-02-06
2593.4,2013-02-07
2626.09,2013-02-08
2617.77,2013-02-18
2645.16,2013-02-19
2634.01,2013-02-20
2596.09,2013-02-21
2633.09,2013-02-22
2634.88,2013-02-25
2597.15,2013-02-26
2619.63,2013-02-27
2647.04,2013-02-28
2637.33,2013-03-01
2635.26,2013-03-04
2682.05,2013-03-05
2676.5,2013-03-06
2676.26,2013-03-07
2700.78,2013-03-08
2698.45,2013-03-11
2697.94,2013-03-12
2694.2,2013-03-13
2726.77,2013-03-14
2717.66,2013-03-15
2710.86,2013-03-18
2703.17,2013-03-19
2711.9,2013-03-20
2697.23,2013-03-21
2692.78,2013-03-22
2689.49,2013-03-25
2693.35,2013-03-26
2685.87,2013-03-27
2697.77,2013-03-28
2697.77,2013-03-29
2697.77,2013-04-01
2735.1,2013-04-02
2708.12,2013-04-03
2647.01,2013-04-08
2650.71,2013-04-09
2692.91,2013-04-10
2702.55,2013-04-11
2679.3,2013-04-12
2671.26,2013-04-15
2650.56,2013-04-16
2606.93,2013-04-17
2611.83,2013-04-18
2624.32,2013-04-19
2627.67,2013-04-22
2688.17,2013-04-23
2709.21,2013-04-24
2723.02,2013-04-25
2716.3,2013-04-26
2740.05,2013-05-02
2766.29,2013-05-03
2761.92,2013-05-06
2772.4,2013-05-07
2785.32,2013-05-08
2783.08,2013-05-09
2793.95,2013-05-10
2786.43,2013-05-13
2797.74,2013-05-14
2820.94,2013-05-15
2814.79,2013-05-16
2823.22,2013-05-17
2830.58,2013-05-20
2833.39,2013-05-21
2842.58,2013-05-22
2783.81,2013-05-23
2779.81,2013-05-24
2786.29,2013-05-27
2818.96,2013-05-28
2762.67,2013-05-29
2768.55,2013-05-30
2742.81,2013-05-31
2718.85,2013-06-03
2732.84,2013-06-04
2688.66,2013-06-05
2653.76,2013-06-06
2693.63,2013-06-07
2647.21,2013-06-13
2645.62,2013-06-14
2669.38,2013-06-17
2662.16,2013-06-18
2657.51,2013-06-19
2577.5,2013-06-20
2550.54,2013-06-21
2515.8,2013-06-24
2549.86,2013-06-25
2599.79,2013-06-26
2615.0,2013-06-27
2604.51,2013-06-28
2628.46,2013-07-01
2617.25,2013-07-02
2597.73,2013-07-03
2658.79,2013-07-04
2620.32,2013-07-05
2656.51,2013-07-08
2676.71,2013-07-09
2677.67,2013-07-10
2690.87,2013-07-11
2689.71,2013-07-12
2698.37,2013-07-15
2676.06,2013-07-16
2692.41,2013-07-17
2711.8,2013-07-18
2710.62,2013-07-19
2715.82,2013-07-22
2705.96,2013-07-23
2718.62,2013-07-24
2699.91,2013-07-25
2693.5,2013-07-26
2692.44,2013-07-29
2691.04,2013-07-30
2699.33,2013-07-31
2724.15,2013-08-01
2734.55,2013-08-02
2732.74,2013-08-05
2725.71,2013-08-06
2716.78,2013-08-07
2720.49,2013-08-08
2736.45,2013-08-09
2739.32,2013-08-12
2756.75,2013-08-13
2760.19,2013-08-14
2733.43,2013-08-15
2738.23,2013-08-16
2721.09,2013-08-19
2705.61,2013-08-20
2688.55,2013-08-21
2713.62,2013-08-22
2725.24,2013-08-23
2728.1,2013-08-26
2685.08,2013-08-27
2678.13,2013-08-28
2694.35,2013-08-29
2670.86,2013-08-30
2720.35,2013-09-02
2702.92,2013-09-03
2712.71,2013-09-04
2730.81,2013-09-05
2747.28,2013-09-06
2733.94,2013-09-09
2761.39,2013-09-10
2774.68,2013-09-11
2774.27,2013-09-12
2780.9,2013-09-13
2794.46,2013-09-16
2780.1,2013-09-17
2795.18,2013-09-18
2789.25,2013-09-23
2794.42,2013-09-24
2798.12,2013-09-25
2799.08,2013-09-26
2791.71,2013-09-27
2776.23,2013-09-30
2731.6,2013-10-08
2716.77,2013-10-09
2760.37,2013-10-10
2777.6,2013-10-11
2783.05,2013-10-14
2806.83,2013-10-15
2811.4,2013-10-16
2816.51,2013-10-17
2835.58,2013-10-18
2841.78,2013-10-21
2860.6,2013-10-22
2843.26,2013-10-23
2855.27,2013-10-24
2855.17,2013-10-25
2853.38,2013-10-28
2863.73,2013-10-29
2861.25,2013-10-30
2878.42,2013-10-31
2873.77,2013-11-01
2878.9,2013-11-04
2875.35,2013-11-05
2883.92,2013-11-06
2884.57,2013-11-07
2881.54,2013-11-08
2888.42,2013-11-11
2875.52,2013-11-12
2859.15,2013-11-13
2884.69,2013-11-14
2892.46,2013-11-15
2906.82,2013-11-18
2886.38,2013-11-19
2894.17,2013-11-20
2889.57,2013-11-21
2889.88,2013-11-22
2902.18,2013-11-25
2879.22,2013-11-26
2891.2,2013-11-27
2900.12,2013-11-28
2901.39,2013-11-29
2892.97,2013-12-02
2851.98,2013-12-03
2831.79,2013-12-04
2805.71,2013-12-05
2830.36,2013-12-06
2832.49,2013-12-09
2805.41,2013-12-10
2788.56,2013-12-11
2762.99,2013-12-12
2754.96,2013-12-13
2792.36,2013-12-16
2768.99,2013-12-17
2792.7,2013-12-18
2843.37,2013-12-19
2860.4,2013-12-20
2880.39,2013-12-23
2886.76,2013-12-24
2886.76,2013-12-25
2886.76,2013-12-26
2919.54,2013-12-27
2909.37,2013-12-30
2919.42,2013-12-31
2893.31,2014-01-02
2907.99,2014-01-03
2900.11,2014-01-06
2927.15,2014-01-07
2929.36,2014-01-08
2912.08,2014-01-09
2922.74,2014-01-10
2926.33,2014-01-13
2931.11,2014-01-14
2962.93,2014-01-15
2960.58,2014-01-16
2978.94,2014-01-17
2976.56,2014-01-20
2979.61,2014-01-21
2980.42,2014-01-22
2949.97,2014-01-23
2877.63,2014-01-24
2849.42,2014-01-27
2862.3,2014-01-28
2846.49,2014-01-29
2860.47,2014-01-30
2859.82,2014-02-07
2857.66,2014-02-10
2893.89,2014-02-11
2917.4,2014-02-12
2914.28,2014-02-13
2929.12,2014-02-14
2939.63,2014-02-17
2945.74,2014-02-18
2945.44,2014-02-19
2948.75,2014-02-20
2961.11,2014-02-21
2976.76,2014-02-24
2974.17,2014-02-25
2972.32,2014-02-26
2965.99,2014-02-27
2967.55,2014-02-28
2900.77,2014-03-03
2957.04,2014-03-04
2951.56,2014-03-05
2945.16,2014-03-06
2901.32,2014-03-07
2889.14,2014-03-10
2885.79,2014-03-11
2852.48,2014-03-12
2821.56,2014-03-13
2805.18,2014-03-14
2828.76,2014-03-17
2847.12,2014-03-18
2843.92,2014-03-19
2847.25,2014-03-20
2859.45,2014-03-21
2829.41,2014-03-24
2867.65,2014-03-25
2883.85,2014-03-26
2890.77,2014-03-27
2915.81,2014-03-28
2916.37,2014-03-31
2927.58,2014-04-01
2935.22,2014-04-02
2939.42,2014-04-03
2954.2,2014-04-04
2923.73,2014-04-08
2929.81,2014-04-09
2918.35,2014-04-10
2880.7,2014-04-11
2905.06,2014-04-14
2879.58,2014-04-15
2908.64,2014-04-16
2919.82,2014-04-17
2919.82,2014-04-18
2919.82,2014-04-21
2957.04,2014-04-22
2940.72,2014-04-23
2953.03,2014-04-24
2930.36,2014-04-25
2944.2,2014-04-28
2980.98,2014-04-29
2977.52,2014-04-30
2970.39,2014-05-05
2959.28,2014-05-06
2967.69,2014-05-07
2996.93,2014-05-08
2989.6,2014-05-09
3009.11,2014-05-12
3015.78,2014-05-13
3021.34,2014-05-14
3012.65,2014-05-15
3028.99,2014-05-16
3013.17,2014-05-19
3002.9,2014-05-20
3018.48,2014-05-21
3020.05,2014-05-22
3026.46,2014-05-23
3037.76,2014-05-26
3037.78,2014-05-27
3035.61,2014-05-28
3037.78,2014-05-29
3032.84,2014-05-30
3026.83,2014-06-03
3021.64,2014-06-04
3029.8,2014-06-05
3043.32,2014-06-06
3054.73,2014-06-09
3068.46,2014-06-10
3057.65,2014-06-11
3057.54,2014-06-12
3058.2,2014-06-13
3045.25,2014-06-16
3053.37,2014-06-17
3052.57,2014-06-18
3074.42,2014-06-19
3076.22,2014-06-20
3062.01,2014-06-23
3060.25,2014-06-24
3029.4,2014-06-25
3016.74,2014-06-26
3014.64,2014-06-27
3014.19,2014-06-30
3044.9,2014-07-01
3050.6,2014-07-02
3081.67,2014-07-03
3076.94,2014-07-04
3048.83,2014-07-07
3013.09,2014-07-08
3016.16,2014-07-09
2984.7,2014-07-10
2987.33,2014-07-11
3012.74,2014-07-14
3002.37,2014-07-15
3039.19,2014-07-16
3007.1,2014-07-17
3007.91,2014-07-18
2994.5,2014-07-21
3035.87,2014-07-22
3037.79,2014-07-23
3050.27,2014-07-24
3025.81,2014-07-25
3025.2,2014-07-28
3033.3,2014-07-29
3014.17,2014-07-30
2978.81,2014-07-31
2948.89,2014-08-01
2941.09,2014-08-04
2952.37,2014-08-05
2934.0,2014-08-06
2916.51,2014-08-07
2898.48,2014-08-08
2929.25,2014-08-11
2922.72,2014-08-12
2933.69,2014-08-13
2943.43,2014-08-14
2928.65,2014-08-15
2964.25,2014-08-18
2978.79,2014-08-19
2977.53,2014-08-20
2997.38,2014-08-21
2989.03,2014-08-22
3024.69,2014-08-25
3047.9,2014-08-26
3048.92,2014-08-27
3031.51,2014-08-28
3044.49,2014-08-29
3057.13,2014-09-01
3052.4,2014-09-02
3075.5,2014-09-03
3107.46,2014-09-04
3094.15,2014-09-05
3073.56,2014-09-09
3073.67,2014-09-10
3071.22,2014-09-11
3068.46,2014-09-12
3067.76,2014-09-15
3065.07,2014-09-16
3073.35,2014-09-17
3105.74,2014-09-18
3111.92,2014-09-19
3096.02,2014-09-22
3057.89,2014-09-23
3086.12,2014-09-24
3059.01,2014-09-25
3063.71,2014-09-26
3050.48,2014-09-29
3067.29,2014-09-30
2937.67,2014-10-08
2929.24,2014-10-09
2884.42,2014-10-10
2892.49,2014-10-13
2885.68,2014-10-14
2796.9,2014-10-15
2781.33,2014-10-16
2856.04,2014-10-17
2836.93,2014-10-20
2891.6,2014-10-21
2908.82,2014-10-22
2930.54,2014-10-23
2919.55,2014-10-24
2900.27,2014-10-27
