close,date
99.66,2003-02-24
99.83,2003-02-25
99.62,2003-02-26
99.81,2003-02-27
99.71,2003-02-28
99.1,2003-03-03
99.13,2003-03-04
98.28,2003-03-05
98.31,2003-03-06
98.04,2003-03-07
97.85,2003-03-10
97.99,2003-03-11
98.16,2003-03-12
99.55,2003-03-13
99.99,2003-03-14
100.74,2003-03-17
100.86,2003-03-18
101.58,2003-03-19
101.15,2003-03-20
101.92,2003-03-21
101.01,2003-03-24
100.87,2003-03-25
100.61,2003-03-26
100.55,2003-03-27
99.96,2003-03-28
99.06,2003-03-31
99.15,2003-04-01
100.08,2003-04-02
100.34,2003-04-03
100.45,2003-04-04
101.04,2003-04-07
100.53,2003-04-08
100.16,2003-04-09
99.82,2003-04-10
100.18,2003-04-11
99.96,2003-04-14
99.76,2003-04-15
99.06,2003-04-16
99.3,2003-04-17
99.28,2003-04-18
99.59,2003-04-21
98.73,2003-04-22
98.78,2003-04-23
98.33,2003-04-24
98.36,2003-04-25
98.67,2003-04-28
98.02,2003-04-29
97.19,2003-04-30
94.55,2003-05-12
94.72,2003-05-13
94.58,2003-05-14
95.22,2003-05-15
94.08,2003-05-16
93.78,2003-05-19
93.26,2003-05-20
93.54,2003-05-21
93.56,2003-05-22
93.05,2003-05-23
93.05,2003-05-26
92.72,2003-05-27
93.45,2003-05-28
92.71,2003-05-29
93.27,2003-05-30
93.34,2003-06-02
93.53,2003-06-03
93.73,2003-06-04
92.52,2003-06-05
93.48,2003-06-06
93.3,2003-06-09
93.56,2003-06-10
92.97,2003-06-11
92.9,2003-06-12
92.22,2003-06-13
92.4,2003-06-16
92.61,2003-06-17
93.17,2003-06-18
93.16,2003-06-19
94.04,2003-06-20
94.08,2003-06-23
94.39,2003-06-24
94.12,2003-06-25
95.04,2003-06-26
95.01,2003-06-27
94.73,2003-06-30
94.3,2003-07-01
94.12,2003-07-02
94.41,2003-07-03
94.55,2003-07-04
95.51,2003-07-07
95.82,2003-07-08
95.59,2003-07-09
95.39,2003-07-10
95.8,2003-07-11
96.07,2003-07-14
96.07,2003-07-15
96.72,2003-07-16
96.86,2003-07-17
96.86,2003-07-18
96.11,2003-07-21
96.38,2003-07-22
95.44,2003-07-23
95.34,2003-07-24
94.96,2003-07-25
95.06,2003-07-28
95.33,2003-07-29
96.07,2003-07-30
96.89,2003-07-31
96.66,2003-08-01
96.18,2003-08-04
96.16,2003-08-05
96.23,2003-08-06
95.83,2003-08-07
96.36,2003-08-08
95.87,2003-08-11
96.15,2003-08-12
96.18,2003-08-13
96.68,2003-08-14
96.65,2003-08-15
97.35,2003-08-18
97.31,2003-08-19
97.37,2003-08-20
98.61,2003-08-21
98.83,2003-08-22
98.92,2003-08-25
98.76,2003-08-26
98.86,2003-08-27
98.83,2003-08-28
98.1,2003-08-29
98.0,2003-09-01
98.95,2003-09-02
98.71,2003-09-03
98.2,2003-09-04
97.09,2003-09-05
97.16,2003-09-08
96.44,2003-09-09
96.5,2003-09-10
96.56,2003-09-11
96.01,2003-09-12
95.98,2003-09-15
96.67,2003-09-16
95.74,2003-09-17
95.95,2003-09-18
94.96,2003-09-19
93.85,2003-09-22
93.99,2003-09-23
93.7,2003-09-24
93.76,2003-09-25
93.87,2003-09-26
93.08,2003-09-29
92.85,2003-09-30
91.73,2003-10-08
91.99,2003-10-09
91.52,2003-10-10
91.89,2003-10-13
91.83,2003-10-14
92.42,2003-10-15
92.61,2003-10-16
92.29,2003-10-17
92.43,2003-10-20
92.37,2003-10-21
91.27,2003-10-22
91.51,2003-10-23
91.28,2003-10-24
91.61,2003-10-27
91.86,2003-10-28
91.86,2003-10-29
92.21,2003-10-30
92.73,2003-10-31
93.66,2003-11-03
93.23,2003-11-04
93.63,2003-11-05
93.89,2003-11-06
93.02,2003-11-07
93.05,2003-11-10
93.1,2003-11-11
92.31,2003-11-12
91.61,2003-11-13
91.44,2003-11-14
91.53,2003-11-17
90.33,2003-11-18
90.9,2003-11-19
90.66,2003-11-20
90.6,2003-11-21
91.59,2003-11-24
91.46,2003-11-25
90.6,2003-11-26
90.77,2003-11-27
90.23,2003-11-28
90.35,2003-12-01
89.64,2003-12-02
89.5,2003-12-03
89.6,2003-12-04
89.14,2003-12-05
88.75,2003-12-08
88.61,2003-12-09
88.85,2003-12-10
88.88,2003-12-11
88.49,2003-12-12
88.46,2003-12-15
88.31,2003-12-16
87.94,2003-12-17
87.85,2003-12-18
88.11,2003-12-19
87.99,2003-12-22
87.99,2003-12-23
87.54,2003-12-24
87.56,2003-12-25
87.63,2003-12-26
87.35,2003-12-29
87.0,2003-12-30
86.92,2003-12-31
86.68,2004-01-02
86.07,2004-01-05
85.63,2004-01-06
86.2,2004-01-07
85.57,2004-01-08
85.11,2004-01-09
85.55,2004-01-12
85.51,2004-01-13
86.03,2004-01-14
86.56,2004-01-15
87.73,2004-01-16
87.58,2004-01-29
87.2,2004-01-30
87.53,2004-02-02
86.79,2004-02-03
86.84,2004-02-04
86.9,2004-02-05
86.02,2004-02-06
86.0,2004-02-09
85.84,2004-02-10
85.2,2004-02-11
85.29,2004-02-12
85.56,2004-02-13
85.47,2004-02-16
85.02,2004-02-17
85.88,2004-02-18
85.95,2004-02-19
87.24,2004-02-20
87.04,2004-02-23
86.14,2004-02-24
87.25,2004-02-25
87.68,2004-02-26
87.31,2004-02-27
87.52,2004-03-01
88.83,2004-03-02
89.03,2004-03-03
89.14,2004-03-04
88.18,2004-03-05
88.0,2004-03-08
88.29,2004-03-09
88.95,2004-03-10
88.51,2004-03-11
89.12,2004-03-12
88.81,2004-03-15
88.59,2004-03-16
88.65,2004-03-17
87.7,2004-03-18
88.16,2004-03-19
87.81,2004-03-22
87.85,2004-03-23
88.93,2004-03-24
88.9,2004-03-25
88.89,2004-03-26
88.63,2004-03-29
88.43,2004-03-30
87.61,2004-03-31
87.21,2004-04-01
88.51,2004-04-02
89.22,2004-04-05
88.75,2004-04-06
88.27,2004-04-07
89.02,2004-04-08
88.97,2004-04-09
88.95,2004-04-12
89.83,2004-04-13
90.24,2004-04-14
90.06,2004-04-15
89.94,2004-04-16
89.8,2004-04-19
90.49,2004-04-20
91.12,2004-04-21
90.82,2004-04-22
91.08,2004-04-23
90.62,2004-04-26
90.41,2004-04-27
91.17,2004-04-28
90.57,2004-04-29
90.54,2004-04-30
91.56,2004-05-10
91.66,2004-05-11
91.29,2004-05-12
91.96,2004-05-13
91.66,2004-05-14
91.0,2004-05-17
91.25,2004-05-18
90.53,2004-05-19
91.03,2004-05-20
90.49,2004-05-21
90.48,2004-05-24
89.84,2004-05-25
89.72,2004-05-26
88.67,2004-05-27
88.95,2004-05-28
88.95,2004-05-31
88.88,2004-06-01
88.84,2004-06-02
88.95,2004-06-03
88.54,2004-06-04
88.25,2004-06-07
88.51,2004-06-08
89.73,2004-06-09
89.25,2004-06-10
90.01,2004-06-11
89.94,2004-06-14
89.09,2004-06-15
90.04,2004-06-16
89.6,2004-06-17
89.08,2004-06-18
89.29,2004-06-21
89.43,2004-06-22
89.42,2004-06-23
88.75,2004-06-24
88.88,2004-06-25
88.72,2004-06-28
89.41,2004-06-29
88.8,2004-06-30
88.79,2004-07-01
87.97,2004-07-02
88.23,2004-07-05
88.12,2004-07-06
87.65,2004-07-07
87.54,2004-07-08
87.42,2004-07-09
87.39,2004-07-12
87.82,2004-07-13
87.58,2004-07-14
87.99,2004-07-15
87.14,2004-07-16
87.18,2004-07-19
87.83,2004-07-20
88.4,2004-07-21
88.45,2004-07-22
89.26,2004-07-23
89.03,2004-07-26
89.79,2004-07-27
89.75,2004-07-28
89.95,2004-07-29
89.96,2004-07-30
89.75,2004-08-02
89.57,2004-08-03
89.68,2004-08-04
89.64,2004-08-05
88.36,2004-08-06
88.39,2004-08-09
88.79,2004-08-10
88.85,2004-08-11
88.69,2004-08-12
87.9,2004-08-13
87.96,2004-08-16
88.01,2004-08-17
87.99,2004-08-18
87.79,2004-08-19
88.12,2004-08-20
89.06,2004-08-23
89.46,2004-08-24
89.42,2004-08-25
89.3,2004-08-26
89.77,2004-08-27
89.63,2004-08-30
88.89,2004-08-31
88.87,2004-09-01
88.98,2004-09-02
89.63,2004-09-03
89.53,2004-09-06
89.23,2004-09-07
88.77,2004-09-08
88.83,2004-09-09
88.39,2004-09-10
88.55,2004-09-13
88.46,2004-09-14
89.15,2004-09-15
88.79,2004-09-16
88.91,2004-09-17
88.99,2004-09-20
88.13,2004-09-21
88.51,2004-09-22
88.44,2004-09-23
88.4,2004-09-24
88.29,2004-09-27
88.11,2004-09-28
88.09,2004-09-29
87.38,2004-09-30
87.45,2004-10-08
87.54,2004-10-11
88.02,2004-10-12
87.83,2004-10-13
87.55,2004-10-14
87.09,2004-10-15
87.02,2004-10-18
86.84,2004-10-19
86.35,2004-10-20
86.02,2004-10-21
85.87,2004-10-22
84.97,2004-10-25
85.21,2004-10-26
85.44,2004-10-27
85.28,2004-10-28
84.91,2004-10-29
85.2,2004-11-01
85.47,2004-11-02
84.7,2004-11-03
84.47,2004-11-04
83.9,2004-11-05
84.09,2004-11-08
84.21,2004-11-09
84.43,2004-11-10
84.29,2004-11-11
83.75,2004-11-12
83.95,2004-11-15
83.85,2004-11-16
83.29,2004-11-17
83.69,2004-11-18
83.31,2004-11-19
83.19,2004-11-22
82.97,2004-11-23
82.35,2004-11-24
81.87,2004-11-25
81.78,2004-11-26
81.93,2004-11-29
81.82,2004-11-30
81.56,2004-12-01
81.95,2004-12-02
80.98,2004-12-03
81.28,2004-12-06
81.24,2004-12-07
81.9,2004-12-08
82.03,2004-12-09
82.55,2004-12-10
82.1,2004-12-13
82.32,2004-12-14
81.63,2004-12-15
82.5,2004-12-16
82.16,2004-12-17
81.67,2004-12-20
81.94,2004-12-21
81.93,2004-12-22
81.33,2004-12-23
81.4,2004-12-24
80.72,2004-12-27
80.72,2004-12-28
80.97,2004-12-29
80.53,2004-12-30
80.87,2004-12-31
82.57,2005-01-04
82.54,2005-01-05
83.15,2005-01-06
83.61,2005-01-07
83.29,2005-01-10
83.02,2005-01-11
82.14,2005-01-12
82.41,2005-01-13
83.06,2005-01-14
83.33,2005-01-17
83.36,2005-01-18
83.6,2005-01-19
83.84,2005-01-20
83.26,2005-01-21
83.24,2005-01-24
83.99,2005-01-25
83.3,2005-01-26
83.43,2005-01-27
83.48,2005-01-28
83.6,2005-01-31
83.45,2005-02-01
83.52,2005-02-02
83.97,2005-02-03
84.39,2005-02-04
83.67,2005-02-16
83.47,2005-02-17
83.49,2005-02-18
83.5,2005-02-21
82.41,2005-02-22
82.68,2005-02-23
82.88,2005-02-24
82.66,2005-02-25
82.51,2005-02-28
82.78,2005-03-01
83.08,2005-03-02
83.28,2005-03-03
82.54,2005-03-04
82.74,2005-03-07
81.98,2005-03-08
81.63,2005-03-09
81.57,2005-03-10
81.42,2005-03-11
81.97,2005-03-14
82.12,2005-03-15
81.62,2005-03-16
81.84,2005-03-17
82.13,2005-03-18
82.88,2005-03-21
83.36,2005-03-22
84.0,2005-03-23
84.13,2005-03-24
84.17,2005-03-25
84.62,2005-03-28
84.32,2005-03-29
84.29,2005-03-30
84.06,2005-03-31
84.43,2005-04-01
84.78,2005-04-04
84.66,2005-04-05
84.68,2005-04-06
84.87,2005-04-07
84.4,2005-04-08
84.16,2005-04-11
84.42,2005-04-12
84.42,2005-04-13
85.0,2005-04-14
84.48,2005-04-15
84.0,2005-04-18
83.76,2005-04-19
83.52,2005-04-20
83.7,2005-04-21
83.5,2005-04-22
83.75,2005-04-25
83.96,2005-04-26
84.12,2005-04-27
84.35,2005-04-28
84.43,2005-04-29
84.64,2005-05-09
84.45,2005-05-10
84.94,2005-05-11
85.49,2005-05-12
86.1,2005-05-13
86.05,2005-05-16
86.21,2005-05-17
85.82,2005-05-18
86.09,2005-05-19
86.63,2005-05-20
86.4,2005-05-23
86.37,2005-05-24
86.35,2005-05-25
86.85,2005-05-26
86.42,2005-05-27
86.93,2005-05-30
87.76,2005-05-31
88.11,2005-06-01
87.75,2005-06-02
88.04,2005-06-03
87.6,2005-06-06
87.49,2005-06-07
87.88,2005-06-08
88.07,2005-06-09
88.69,2005-06-10
88.95,2005-06-13
89.26,2005-06-14
88.65,2005-06-15
88.72,2005-06-16
87.73,2005-06-17
88.49,2005-06-20
88.18,2005-06-21
88.56,2005-06-22
89.02,2005-06-23
88.78,2005-06-24
88.45,2005-06-27
88.99,2005-06-28
89.11,2005-06-29
89.09,2005-06-30
90.13,2005-07-01
90.46,2005-07-04
90.44,2005-07-05
90.38,2005-07-06
90.28,2005-07-07
90.25,2005-07-08
89.46,2005-07-11
88.35,2005-07-12
89.31,2005-07-13
89.48,2005-07-14
89.72,2005-07-15
89.64,2005-07-18
89.85,2005-07-19
89.34,2005-07-20
88.93,2005-07-21
89.64,2005-07-22
89.6,2005-07-25
90.0,2005-07-26
89.73,2005-07-27
89.34,2005-07-28
89.35,2005-07-29
88.8,2005-08-01
88.76,2005-08-02
87.99,2005-08-03
87.8,2005-08-04
88.06,2005-08-05
87.92,2005-08-08
87.89,2005-08-09
87.61,2005-08-10
87.1,2005-08-11
86.98,2005-08-12
87.32,2005-08-15
87.39,2005-08-16
88.0,2005-08-17
88.59,2005-08-18
88.6,2005-08-19
88.14,2005-08-22
88.08,2005-08-23
87.91,2005-08-24
87.64,2005-08-25
87.86,2005-08-26
88.18,2005-08-29
88.35,2005-08-30
87.53,2005-08-31
86.55,2005-09-01
86.3,2005-09-02
86.25,2005-09-05
86.65,2005-09-06
86.97,2005-09-07
87.04,2005-09-08
86.89,2005-09-09
87.68,2005-09-12
87.75,2005-09-13
87.67,2005-09-14
88.13,2005-09-15
88.05,2005-09-16
88.49,2005-09-19
88.6,2005-09-20
88.07,2005-09-21
88.56,2005-09-22
89.29,2005-09-23
89.11,2005-09-26
89.6,2005-09-27
89.41,2005-09-28
89.4,2005-09-29
89.44,2005-09-30
89.41,2005-10-10
89.9,2005-10-11
89.68,2005-10-12
89.81,2005-10-13
89.47,2005-10-14
89.8,2005-10-17
90.29,2005-10-18
89.93,2005-10-19
89.77,2005-10-20
90.26,2005-10-21
90.02,2005-10-24
89.24,2005-10-25
89.49,2005-10-26
89.13,2005-10-27
89.59,2005-10-28
90.09,2005-10-31
90.01,2005-11-01
89.72,2005-11-02
90.43,2005-11-03
91.25,2005-11-04
91.31,2005-11-07
91.39,2005-11-08
91.59,2005-11-09
92.08,2005-11-10
91.91,2005-11-11
92.12,2005-11-14
92.01,2005-11-15
92.43,2005-11-16
91.87,2005-11-17
91.89,2005-11-18
92.03,2005-11-21
91.47,2005-11-22
91.39,2005-11-23
91.59,2005-11-24
92.04,2005-11-25
91.17,2005-11-28
91.65,2005-11-29
91.59,2005-11-30
91.92,2005-12-01
91.93,2005-12-02
91.54,2005-12-05
91.47,2005-12-06
91.9,2005-12-07
91.24,2005-12-08
91.28,2005-12-09
90.31,2005-12-12
90.45,2005-12-13
89.84,2005-12-14
89.97,2005-12-15
89.7,2005-12-16
89.92,2005-12-19
90.77,2005-12-20
90.99,2005-12-21
90.82,2005-12-22
90.76,2005-12-23
90.89,2005-12-26
91.18,2005-12-27
91.21,2005-12-28
91.09,2005-12-29
91.1,2005-12-30
89.12,2006-01-04
89.36,2006-01-05
88.89,2006-01-06
89.25,2006-01-09
89.34,2006-01-10
88.99,2006-01-11
89.49,2006-01-12
88.91,2006-01-13
89.07,2006-01-16
89.23,2006-01-17
89.27,2006-01-18
89.35,2006-01-19
88.94,2006-01-20
87.89,2006-01-23
88.11,2006-01-24
88.39,2006-01-25
90.3,2006-02-06
90.22,2006-02-07
90.33,2006-02-08
90.24,2006-02-09
90.58,2006-02-10
90.54,2006-02-13
90.54,2006-02-14
90.72,2006-02-15
90.73,2006-02-16
90.45,2006-02-17
90.43,2006-02-20
90.58,2006-02-21
90.67,2006-02-22
90.39,2006-02-23
90.61,2006-02-24
90.63,2006-02-27
90.13,2006-02-28
90.22,2006-03-01
89.55,2006-03-02
89.59,2006-03-03
89.88,2006-03-06
90.75,2006-03-07
90.57,2006-03-08
90.75,2006-03-09
90.85,2006-03-10
90.54,2006-03-13
90.05,2006-03-14
89.7,2006-03-15
89.06,2006-03-16
88.96,2006-03-17
89.13,2006-03-20
89.69,2006-03-21
89.75,2006-03-22
90.46,2006-03-23
90.01,2006-03-24
90.07,2006-03-27
90.25,2006-03-28
90.21,2006-03-29
89.33,2006-03-30
89.73,2006-03-31
89.63,2006-04-03
88.88,2006-04-04
88.7,2006-04-05
88.96,2006-04-06
89.69,2006-04-07
89.65,2006-04-10
89.37,2006-04-11
89.62,2006-04-12
89.62,2006-04-13
89.6,2006-04-14
88.65,2006-04-17
87.96,2006-04-18
87.82,2006-04-19
88.25,2006-04-20
88.05,2006-04-21
87.5,2006-04-24
87.32,2006-04-25
87.22,2006-04-26
86.67,2006-04-27
85.97,2006-04-28
85.19,2006-05-08
84.79,2006-05-09
84.6,2006-05-10
84.39,2006-05-11
83.91,2006-05-12
84.66,2006-05-15
84.19,2006-05-16
84.87,2006-05-17
84.38,2006-05-18
84.86,2006-05-19
84.36,2006-05-22
84.73,2006-05-23
85.13,2006-05-24
84.71,2006-05-25
85.16,2006-05-26
85.05,2006-05-29
84.28,2006-05-30
84.73,2006-05-31
84.79,2006-06-01
84.03,2006-06-02
84.25,2006-06-05
84.8,2006-06-06
85.06,2006-06-07
85.84,2006-06-08
85.75,2006-06-09
86.02,2006-06-12
86.04,2006-06-13
86.14,2006-06-14
85.87,2006-06-15
85.94,2006-06-16
86.34,2006-06-19
86.21,2006-06-20
85.78,2006-06-21
86.46,2006-06-22
86.87,2006-06-23
86.46,2006-06-26
86.51,2006-06-27
86.65,2006-06-28
85.92,2006-06-29
85.16,2006-06-30
85.21,2006-07-03
85.2,2006-07-04
85.64,2006-07-05
85.36,2006-07-06
85.01,2006-07-07
85.5,2006-07-10
85.35,2006-07-11
85.88,2006-07-12
85.83,2006-07-13
86.1,2006-07-14
87.02,2006-07-17
87.06,2006-07-18
86.52,2006-07-19
86.26,2006-07-20
85.9,2006-07-21
86.32,2006-07-24
86.68,2006-07-25
85.86,2006-07-26
85.83,2006-07-27
85.38,2006-07-28
85.33,2006-07-31
85.01,2006-08-01
85.18,2006-08-02
85.04,2006-08-03
84.58,2006-08-04
84.88,2006-08-07
84.88,2006-08-08
84.68,2006-08-09
85.1,2006-08-10
85.54,2006-08-11
85.6,2006-08-14
85.21,2006-08-15
84.89,2006-08-16
85.05,2006-08-17
85.07,2006-08-18
84.72,2006-08-21
85.13,2006-08-22
85.16,2006-08-23
85.28,2006-08-24
85.43,2006-08-25
85.2,2006-08-28
84.94,2006-08-29
84.93,2006-08-30
85.08,2006-08-31
84.93,2006-09-01
84.75,2006-09-04
85.02,2006-09-05
85.15,2006-09-06
85.53,2006-09-07
85.98,2006-09-08
85.92,2006-09-11
85.94,2006-09-12
85.86,2006-09-13
85.66,2006-09-14
85.98,2006-09-15
85.79,2006-09-18
85.98,2006-09-19
85.85,2006-09-20
85.2,2006-09-21
85.22,2006-09-22
85.38,2006-09-25
85.72,2006-09-26
85.69,2006-09-27
85.8,2006-09-28
86.02,2006-09-29
86.56,2006-10-09
87.01,2006-10-10
87.09,2006-10-11
86.83,2006-10-12
87.14,2006-10-13
86.94,2006-10-16
86.83,2006-10-17
86.89,2006-10-18
86.28,2006-10-19
86.31,2006-10-20
86.74,2006-10-23
86.73,2006-10-24
86.4,2006-10-25
85.91,2006-10-26
85.53,2006-10-27
85.61,2006-10-30
85.33,2006-10-31
85.42,2006-11-01
85.34,2006-11-02
85.71,2006-11-03
85.74,2006-11-06
85.4,2006-11-07
85.49,2006-11-08
85.16,2006-11-09
85.07,2006-11-10
85.37,2006-11-13
85.3,2006-11-14
85.32,2006-11-15
85.51,2006-11-16
85.32,2006-11-17
85.39,2006-11-20
85.26,2006-11-21
84.57,2006-11-22
84.49,2006-11-23
83.66,2006-11-24
83.51,2006-11-27
83.18,2006-11-28
83.47,2006-11-29
82.95,2006-11-30
82.48,2006-12-01
82.42,2006-12-04
82.51,2006-12-05
82.78,2006-12-06
82.79,2006-12-07
83.29,2006-12-08
83.18,2006-12-11
82.94,2006-12-12
83.33,2006-12-13
83.71,2006-12-14
84.05,2006-12-15
84.0,2006-12-18
83.43,2006-12-19
83.55,2006-12-20
83.58,2006-12-21
83.88,2006-12-22
83.78,2006-12-25
84.07,2006-12-26
83.94,2006-12-27
83.81,2006-12-28
83.68,2006-12-29
84.34,2007-01-04
84.64,2007-01-05
84.58,2007-01-08
84.75,2007-01-09
85.08,2007-01-10
85.31,2007-01-11
85.01,2007-01-12
84.93,2007-01-15
85.08,2007-01-16
84.94,2007-01-17
84.9,2007-01-18
84.89,2007-01-19
85.04,2007-01-22
84.67,2007-01-23
84.93,2007-01-24
85.11,2007-01-25
85.24,2007-01-26
85.08,2007-01-29
85.03,2007-01-30
84.59,2007-01-31
84.65,2007-02-01
84.98,2007-02-02
85.09,2007-02-05
84.78,2007-02-06
84.72,2007-02-07
84.68,2007-02-08
84.89,2007-02-09
85.12,2007-02-12
84.7,2007-02-13
84.18,2007-02-14
84.06,2007-02-15
84.09,2007-02-16
83.93,2007-02-26
83.48,2007-02-27
83.6,2007-02-28
83.73,2007-03-01
83.73,2007-03-02
84.16,2007-03-05
84.02,2007-03-06
83.75,2007-03-07
84.12,2007-03-08
84.23,2007-03-09
83.86,2007-03-12
83.72,2007-03-13
83.7,2007-03-14
83.63,2007-03-15
83.23,2007-03-16
83.39,2007-03-19
83.11,2007-03-20
82.75,2007-03-21
83.09,2007-03-22
83.3,2007-03-23
83.08,2007-03-26
82.92,2007-03-27
83.08,2007-03-28
83.1,2007-03-29
82.94,2007-03-30
82.88,2007-04-02
83.17,2007-04-03
82.93,2007-04-04
82.68,2007-04-05
82.98,2007-04-06
83.09,2007-04-09
82.67,2007-04-10
82.66,2007-04-11
82.34,2007-04-12
82.16,2007-04-13
82.14,2007-04-16
